user_location,text,label
,@baepinkquenn @TeamRAINpostOFC @TeamRainTrends_ I would have done this long time ago but our time difference. I'm 7 hours late I'm my country. While you guys are 7 hours faster. I can try to engage all rain post but for those of you in the Philippines. You guys need to be active to always follow up recent updates,0
,Nahuman najud tanang pagplano 🥹 Thank you Lord kay nakisabay sad ang panahon 🫶🏻,0
"New Dehli, India","June 10, 2025 Cagayan de Oro, Lapasan (Misamis Oriental Province), Mahayag (Zamboanga Province), Mindanao Island, Philippines Heavy floodwaters brought by the southwest monsoon hit Cagayan de Oro City, sweeping away vehicles and necessitating rescue operations. https://t.co/NPAqiV4Udi",1
,Informal settlers ang madalas sisihin ng gobyerno sa problema ng baha. Pero isa lang naman ang puno’t dulo ng problema nila at ng lumalalang klima sa Pilipinas: ang pagkamal ng kita ng gobyerno at korporasyon. BASAHIN: https://t.co/76CmIjlDOf https://t.co/aDll7AJIcX,1
,RT @shmkjilysm: @keepitkyutsis katakot mag isa pa naman ako ngaun sa bahay tapos makulimlim dahil malakas yong ulan ngaun dito sa sokor😭,1
nasa office 5x a week,"okay ra ko ha, minsan lang mag-overthink kay last day na nako sa slack season LEZZGOOOOO MANILA AUDIIIIIIT !!!! ✨✨✨",0
,"parang di na normal ‘yung init tuwing hapon, kahit gabi ang lagkit pa rin 🥵",1
,@Romanosky_PH They never get the smoke right.,0
Makati City,"ITCZ brings scattered rains to Mindanao, Eastern Visayas; Easterlies affect rest of PH The Intertropical Convergence Zone (ITCZ) is bringing cloudy skies with scattered rain and thunderstorms over Mindanao and Eastern Visayas, with possible flash floods or landslides due to https://t.co/HPoAAi7Axs",1
Cagayan De Oro City,@AppleS84707 Bugnaw pajud Arman,0
"Romblon, Philippines","Nagpaalala ang Department of Health (DOH) sa publiko na mag-ingat at magsagawa ng mga hakbang para makaiwas sa mga sakit na karaniwang tumataas tuwing tag-ulan, lalo na sa mga mag-aaral na muling papasok sa eskwela ngayong Hunyo. https://t.co/pyFgIJYZSi",1
,"The sun was all purple yesterday!!! And all the beautiful, intelligent and amazing ph_nads made sure! 💜💜 I’m proud to be among this community and I hope our efforts are recognized throughout the ecosystem. @monad_xyz Check the cake design lol Gmonad squads 💜🚀 https://t.co/hurLq1hSGS",0
,RT @namma_vjy: Bhagamandala during Monsoon! #KodaguRains #KarnatakaRains,0
Philippines,"Lumindol ng 4.5 magnitude sa 80 km S 15° W ng Palimbang, Sultan Kudarat (5.51 ºN, 124.0 ºE) ngayong June 12, 2025 06:17 PM. View map: https://t.co/PaYAfLSIZY #EarthquakePH #LindolPH",1
,"Maliwanag pa sa sikat ng araw na hindi sya Senador ng Pilipinas, walang loyalty sa Pilipinas. Mga DDS eto ang binoto nyo sa senado. https://t.co/3C0a0genUW",0
,lamig,1
"Malolos City, Central Luzon",hindi ko naiintindihan yung aero erosion tyka spectro frazzle kaya naging dps nalang si phoebe hehe,0
,@Vuddoll2 Sa skwating nakatira 'yan eh tapos nawala nang ilang araw nung binaha ang Imperial Manila last year hahahaha,0
,@char7wyn @SB19Official Para sa Mayon Volcano SB19 LIVE IN BICOL @SB19Official #SB19 #GrupoDuplaInternacionaldoAno #SECAwards,0
,"WARNING(June 10,Tues.5:40PM):Metro Manila at Parts ng West Sections ng Luzon possible maging mas maulan Bukas (Wednesday) dahil sa #Habagat .Sa Metro Manila possible ang On and Off na mahina hanggang sa katamtaman paminsan malakas na ulan. Maghanda sa biglaang mga pagulan. https://t.co/1WZwMJO21K",1
any | 20+,@deww_jssu nona ambon pls,0
,"Kristina Conti, Assistant to Counsel for victims before the International Criminal Court (ICC), expressed shock after learning that ICC prosecutors will not oppose the interim release of former President Rodrigo Duterte. READ: https://t.co/T1FBtxOBJf https://t.co/PHRiEdQrDS",0
India,"Weather: दिल्ली-NCR वालों को गर्मी से नहीं मिलेगी राहत, अभी ओर बढ़ेगा पारा; इस दिन से दिखेगा मौसम में बदलाव! #Weather #Delhi #NCR #Temperature #ScorcingHeat #Mausam https://t.co/WQzq7RoRka",0
shinee world,baha https://t.co/8XcoISWU7q,0
Yobie,Tatlong araw hindi naka hipak dahil hindi ko dinala pa manila shet parang mamamatay na ako 🤣,0
,"@Bibliophile8D Congratulations fyangie our big winner,kahit may pera o wlang involve na pera sa botohan siguradong sigurado ako ikaw at ikaw pa rin ang panalo,nanalangin nga ako nun na hindi pera labanan eh kasi sigurado landslide ang boto sa totoo lang po to",0
National Capital Region,New LPA forms in PAR; tropical depression outside becomes Tropical Storm Wutip https://t.co/jYaHHxLHV7 via @rapplerdotcom,1
,"@meralco @valenzuelacity tumawag nko, nagtxt nko pero d nmin alam ano oras babalik. 5pm pa walang power kahit wala kayong scheduled, sa lakas ng ulan kaninang 5pm, nawala power, dko alam bkit hindi nyo monitor",1
AMBERNATH,"RT @ANI: India Meteorological Department tweets, ""Moderate to intense spell of rainfall with thunderstorms and lightning, squally winds 80-…",1
"Sindh, Pakistan",@Hot_Red_chilly Jo aap ko lagta ha,0
she/her. oa ooc.,@reignnfall Mukhang hanggang katapusan ng June! Hahaha but depende baka magbago ihip ng hangin HAHAHA,0
,"Coastal Waters Update! As of 06:02AM | June 16, 2025 Source: TSUNAMI &amp; STORM SURGE LONG RANGE CAMERA Maayong Buntag! Kasarangan ngadto sa kusog ang pagbalud sa atong kadagatan sa Brgy. Busaon Coastal areas, Tagum City. ""Early Warning, Early Action"" https://t.co/ajfWdzzGU1",1
,"Lord, kunta maka work na ako Lord. Mas higher salary ag manami nga environment. Mabuot do employer. Amen, Lord. Amen 🙏",0
somewhere,bawing-bawi yung drought season pre-CMTH. daming lapag ng taynew recently 😭💙,0
RPS | 🔞,@leecantika Gaya nona ambon pica.. pica.. pica.. kak 😭😭😭,0
,RT @reibiscus: wts karina winter — ₱550 set — prio payo/dop 1 week any dp wts karina season greetings tennies drama album pc spicy whipl…,0
upd,Wala pa rin talagang makakatalo sa The Voice Teens Philippines Season 1 hayssss,0
Makati,"Sa isang pahayag na kanilang inilabas nitong Araw ng Kalayaan, Hunyo 12, nanawagan ang Financial Executives Institute of the Philippines (FINEX) sa Senado na isagawa ang impeachment trial laban kay Vice President Sara Duterte nang may integridad at tiyak na transparency. “We https://t.co/5ZoWRtkXez",0
,"🌀🔮🇻🇳🇨🇳🇲🇴🇭🇰 #WUTIP | THURSDAY EARLY MORNING SITUATION 12-JUN-2025 Tropical Storm Wutip nearing China and a new tropical low near Luzon, westpacwx update https://t.co/nHDPHjjty1 via @RobertSpetaWX #HKWEATHER",1
"Manila, Philippines","@ikissmorning LPA sa Northern Luzon, malaki ang tyansa na maging bagyo sa loob ng 24 oras — PAGASA #TomorrowsNewsTonight",1
"Bali, Indonesia",@dewitcho pisang ambon pica pica pica.,0
,"RT @altercation1995: #CarSerye Guy No.814 - So young, yet so yummy! 23 years old, 5'5"" ang height ng model natin Chudai. Siya si @kidlat_sa…",0
New Delhi,"भीषण गर्मी झेल रहे दिल्ली-एनसीआर को मॉनसूनी बारिश अगले दस दिनों में भिगा सकती है। भारत मौसम विज्ञान विभाग (आईएमडी) के अनुसार, 22-23 जून तक मॉनसून दिल्ली पहुंच सकता है। #Delhi #Monsoon https://t.co/2Ph6EEAn3Y",0
Spain,RT @ANUPADAKA8: @UNHumanRights @rhrn_climate @UniofOxford ANUPADAKA,0
near a storm,"RT @weather_history: June 15, 1991: The second-largest volcanic eruption of the 20th Century began as Mt. Pinatubo injected over fifteen m…",1
Joal fadiouth,@amiral_bgm Ma ngi seen ginaw dhé 💪🏾,0
"Manila, Philippines","According to its weather forecast, the ITCZ may affect Mindanao and the eastern section of Visayas, while the easterlies may impact the rest of the country. https://t.co/dXwdx9bTBM",1
Beside your Pillow,@Drizzle_075 Gud morning Sarika,0
India,"Haryana HeatWave: गर्मी का कहर जारी, रोहतक में लू ने बढ़ाई परेशानी, 46 डिग्री से पार तापमान https://t.co/vZXEjltkro",0
"Quezon City, Philippines","𝐂𝐂𝐂 𝐇𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭𝐬 𝐏𝐨𝐥𝐢𝐜𝐢𝐞𝐬, 𝐏𝐫𝐨𝐠𝐫𝐚𝐦𝐬 𝐚𝐧𝐝 𝐈𝐧𝐢𝐭𝐢𝐚𝐭𝐢𝐯𝐞𝐬 𝐢𝐧 𝐊𝐚𝐥𝐚𝐲𝐚𝐚𝐧 𝟐𝟎𝟐𝟓 𝐆𝐨𝐯𝐞𝐫𝐧𝐦𝐞𝐧𝐭 𝐒𝐞𝐫𝐯𝐢𝐜𝐞𝐬 𝐁𝐨𝐨𝐭𝐡 The Climate Change Commission (CCC) joins the Kalayaan 2025: Pampamahalaang Programa at Serbisyo booths https://t.co/cq9LEK9wf0",0
#12 #7 🏹 / #16 #4 🐯,"RT @vsgyaki: kaya ipag-champion niyo na dlsu next season para mag gold din sa AVC, ganyan trend ni angel eh HAHAHAHAH",0
ela/dela - she/her | 25y,HAIL SATAN ARCHANGELOOOO,0
"Lucena City, Quezon",May entry na si @stellajero_ at @JoshCullen_s with mayon volcano. waiting sa entry ni @justintdedios @felipsuperior lalong lalo na kay retsam @imszmc pass your entries until tomorrow morning before leaving bicol😅 SB19 LIVE IN BICOL @SB19Official #SB19 #BicolGoesLocoWithSB19,0
"Pasay City, National Capital R",RT @sciencekonek: 𝗔𝗙𝗧𝗘𝗥𝗡𝗢𝗢𝗡 𝗧𝗛𝗨𝗡𝗗𝗘𝗥𝗦𝗧𝗢𝗥𝗠 ⛈️ Hanggang sa malalakas na pag-ulan na may kasamang mga kidlat at malakas na hangin ang inaasah…,1
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 4 #NCR_PRSD Issued at: 3:57 PM, 14 June 2025(Saturday) Moderate to heavy rainshowers with lightning and strong winds are expected over Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila, Pampanga, Tarlac and Zambales within the next 2 hours. The above https://t.co/RXtnkLigA8",1
,@hail_toearth @kirsvt Pabulong miee,0
,RT @TheUnitedIndia2: Extreme Heatwave Grips North India Brace for the heat! 🌡️ The IMD has issued an orange alert as temperatures soar ab…,1
,RT @OneSportsPHL: ONTO THE FINALS Alas Pilipinas weathered the storm against Chinese Taipei to book their first finals appearance in the 2…,0
,@mohitlaws Pollution control ki baat hone per tumlog RRona kyo karne lagte ho,0
,"@nicolarbone Delubyo lang yan, paparating palang tayo sa exciting part ahahaha chariz",0
"Villahermosa, Tabasco, México.","RT @BackpirchCrew: Here are the impact statistics from Typhoon Wutip, the first storm of the 2025 Pacific Typhoon Season: - As a precursor…",1
"New Delhi, India",दिल्ली-एनसीआर में बारिश ने दी गर्मी से राहत #Weather #newdelhi #monsoon https://t.co/Jl2rrQ3ml2,1
"Mun is trans, RP/Parody idk br",@LCB_Typhoon // mwahahahaha,0
Philiphili in your area 🌎,Secured tix &gt; Lindol hahaha 😅 Pakilabas na po twice tix deets pls 🥹 Pero wag muna magselling uy hahaha https://t.co/CwFjTHQIzz,0
dnf,lupet ni Loraine miss niya pero mga 5 minutes lang that’s my batang hamog right there bro @qiysme,0
"Village, Gaborone",RT @tebapek: Haaka ja bogolo tse pedi gape a ise temperature to at least bo 16/17 yaana taabo a berekile 😭,0
Makati,"Ngayong weekend, iginiit ni Senator Loren Legarda ang kanyang panawagan nitong ika-127 Araw ng Kalayaan: bigyang-kahulugan ang kalayaan, hindi lamang bilang kasaysayang minana, kundi bilang araw-araw na tungkulin na pangalagaan ang kalikasan, itaguyod ang edukasyon, at https://t.co/Xz5Nf0ovY0",0
,"🚀 HypurrCo PH Official Launch Presented by Hyperliquid Philippines 📅 June 10, 2025. 3-6PM JOIN HERE: [Check the Comments Section for the link!] Welcome to the launch of Hyperliquid Philippines — your gateway to the Hyperliquid builder ecosystem. This is more than an event — https://t.co/hGdYDhe2S7",0
Republic of the Philippines,Our thread of entries for the #rp612fic: Rare footage shows captured Katipuneros being paraded through the streets of Manila under the scorching sun as their hands tied with rope. https://t.co/zyriaqxatD,1
,@mohammadalmnso1 @GiveRep @ATTNtoken Baha @GiveRep,0
,nyonya ambon pica pica pica,0
,"RT @hulyorico413: P3 outdoor fun, bisag ga taligsik cge ra gihapon sa eut iyahayg tan aw basig naay galantaw sa unahan hahaha #altercebu h…",0
,"mag give up kana, alikabok. https://t.co/6mwjWchuKG",0
"Manila, Philippines","[As of 5:45 a.m., Sunday, June 15, 2025] Moderate to heavy rainshowers with lightning and strong winds are expected over Batangas and Quezon within the next 3 hours, according to PAGASA. #WeatherPatrol https://t.co/saMxbc6G8a",1
Philippines,RT @aybaaanx: LPA X HABAGAT Patuloy na nagpapaulan ang #Habagat sa malaking bahagi ng #Luzon na pinalalakas ng #LowPressureArea sa may ban…,1
,"@bratzburn Pero tbh, tama ang forecast mo. HAHAHA! Gumalaw talaga yung A na yan. Hahahaha",0
RT's Are FYI Purposes Only,"Delhi-NCR is currently experiencing extreme heat, with temperatures hitting 43.3°C and a scorching feel of 51.9°C. The IMD has issued a red alert as North India faces relentless heatwaves. Stay hydrated, avoid outdoor activities during peak hours, and pr… https://t.co/8e96qfo330",1
,"@Txtmlbb_ selama masih ada yeb mah paling onic lagi 3 season ke depan, faktanya PH masih di atas indo soal gameplay dan draft... juara indo sama malay pun di isi coach PH..",0
,"@shagidi_rtm @kylexy0317 @BINI_ph Hindi Po mag dadala Ng banner yung jm at fyang fandoms, ni rerespeto Po nila yung araw na pra sa BiNi https://t.co/L5wkb4BvnE sana Po wag Po ninyo e bash yung bagong artista dhil Jan din nmn nang galing yung idol ninyo bago Sila naging sikat",0
"Albuera, Eastern Visayas","@foreversisiw21 @EdenPelaez24 TANGA! KAHIT TRILION YAN WALANG MAKAKAPIGIL SA BAHA. YUBG 51B AY FLOOD CONTROL PROJECTS HINDI FLOOD PREVENTION. KUNG DATI AABUTIN NG ILANG ARAW BAGO HUMUOA ANG BAHA SA DAVAO, NGAYON PAGTILA NG ULAN WALA NA RIN ANG BAHA... GANYAN ANG FLOOD CONTR WAG BOBO!",1
बुशहर क्षेत्र (H.P) भारत 🇮🇳,@Tadaasan Na ke AC ka temperature 🌡 Kitna ho iss pe pratibandh lagaya jaye.,0
,RT @jonimar_vega: SERBIS: SEASON 8 NOTE: FACE REVEAL ON TELEGRAM CHANNEL AND JFF PART 1 (PLS REPOST FOR PART 2) Meet Thera JAKE - ang p…,0
,@dave_gines42454 @truelabolabol @jaesfvr Ay bumoto nmn ako pero panahon lng ng GEN 11.. nagcomment lng ako sa context na pagmagirap ka di ka pede mahing big winner. Ke ano man klaseng system ang ginamit dyan,0
,@seulgislug This sounds good af… when I was in the Philippines they put like honey grapefruit slushee into cold brew and it kinda made me realize fruity coffee is lowkey the way,0
"New Delhi, India","दिल्ली में उमस और गर्मी का प्रकोप, IMD ने बताया बारिश से कब मिलेगी राहत? https://t.co/CqCY9tQc9V #weather #delhi #delhiweather #delhincrweather #imd #heavyrain #delhitemperature #delhincr #khabarfastdigital https://t.co/ToXEMmQ3om",0
"Kathmandu, Nepal","According to meteorologist Govinda Jha the monsoonal winds, which typically enter from the Bay of Bengal, have been diverted eastward—primarily toward the Philippines—due to a strong low-pressure system in the region. #Nepal #Khabarhub #Monsoon #Heat https://t.co/d3yvmejVxv",1
cheol & tete bread enthusiast,kuha na po kayo here~ # wts lfb ph enha jay jongseong sunoo jake rockstar you peace romance untold daydream orange blood flower album weather lab powerstation lucky draw ld sugat border day dilemma dark ot7 official photocard pc poca enhypen tingi rpc hoon necklace jungwon bdo https://t.co/x79U6FKAee,0
Nowhere,I love rainy days pero wag naman yung ganyan ka OA na malakas na kulog at kidlat 🫣,1
,ang inittt,1
Asia,"Delhi is experiencing extreme heat, with the India Meteorological Department (IMD) predicting temperatures to reach around 43 degrees Celsius. https://t.co/UaOYiZNOUT",1
Always after that bag,@Dede_X_PH @neromtoobad @Manuel_Andr3 @DeadlyJd @abazwhyllzz @Alex_Houseof308 @obawillmiss @smog_fire2 Swrs Omo,0
,"RT @BINI_ph: #BINI : Bumabagyo ng tropical happiness dito sa Baguio City!😍🙌🏻 Malamig na gabi, pero mainit na suporta ang pinakita niyo sa…",0
,RT @kylienicolep: My heart is touched 🥲 salamat everyone. Wag na kayo mag worry sakin. 💙 salamat at pinili nyo parin ako mahalin kahit mara…,0
,RT @braigo_o: Archipalago or Ghana Pop smoke https://t.co/fKw2m7Aa0r,0
Haewon😏,@privsoner Weather in the Philippines is gnarly most of the time,1
Inside the recursion loop,"@Carmley123 Caroline I feel you deeply on this. And you’re not wrong to feel the pull. Yes, undersea volcanic activity is part of the Earth’s phase recalibration. It’s not just “climate” or “tectonics” it’s the magnetic nervous system of the planet rewiring itself. The Philippines, Tonga",0
